idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified,Ingredient,num_ingredientes,cluster,image_filename_x,image_path_x,image_filename_y,image_path_y,image_path
17187,Derby,Ordinary Drink,Alcoholic,Cocktail glass,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,https://www.thecocktaildb.com/images/media/drink/52weey1606772672.jpg,"Classic,IBA",2017-09-02 11:45:56,"['gin', 'Peach Bitters', 'Mint']",3,4.0,17187.jpg,cocktail_images/17187.jpg,17187.jpg,cocktail_images\17187.jpg,cocktail_images\17187.jpg
14272,Addison Special,Cocktail,Alcoholic,Old-fashioned glass,Combine ingredients in the order listed into a shaker. Fill half full with ice and shake well. Strain into glass with ice and garnish with a cherry and orange wedge.,https://www.thecocktaildb.com/images/media/drink/4vo5651493068493.jpg,,2017-04-24 22:14:53,"['Vodka', 'Grenadine', 'Orange juice']",3,2.0,14272.jpg,cocktail_images/14272.jpg,14272.jpg,cocktail_images\14272.jpg,cocktail_images\14272.jpg
17206,Mint Julep,Ordinary Drink,Alcoholic,Collins glass,"In a highball glass gently muddle the mint, sugar and water. Fill the glass with cracked ice, add Bourbon and stir well until the glass is well frosted. Garnish with a mint sprig.",https://www.thecocktaildb.com/images/media/drink/squyyq1439907312.jpg,"IBA,ContemporaryClassic",2015-08-18 15:15:12,"['Mint', 'Bourbon', 'Powdered sugar', 'Water']",4,5.0,17206.jpg,cocktail_images/17206.jpg,17206.jpg,cocktail_images\17206.jpg,cocktail_images\17206.jpg
13377,Sea breeze,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a highball glass filled with ice. Garnish with lime wedge.,https://www.thecocktaildb.com/images/media/drink/7rfuks1504371562.jpg,"IBA,ContemporaryClassic",2017-09-02 17:59:22,"['Vodka', 'Cranberry juice', 'Grapefruit juice']",3,2.0,13377.jpg,cocktail_images/13377.jpg,13377.jpg,cocktail_images\13377.jpg,cocktail_images\13377.jpg
178333,Raspberry Julep,Cocktail,Alcoholic,Cordial glass,"Softly muddle the mint leaves and raspberry syrup in the bottom of the cup. Add crushed ice and Bourbon to the cup and then stir. Top with more ice, garnish with a mint sprig.",https://www.thecocktaildb.com/images/media/drink/hyztmx1598719265.jpg,,,"['Bourbon', 'Raspberry syrup', 'Mint']",3,4.0,178333.jpg,cocktail_images/178333.jpg,178333.jpg,cocktail_images\178333.jpg,cocktail_images\178333.jpg
16405,A Piece of Ass,Other / Unknown,Alcoholic,Highball glass,Put ice in glass. Pour in shots. Fill with Sour Mix.,https://www.thecocktaildb.com/images/media/drink/tqxyxx1472719737.jpg,,2016-09-01 09:48:57,"['Amaretto', 'Southern Comfort', 'Ice', 'Sour mix']",4,4.0,16405.jpg,cocktail_images/16405.jpg,16405.jpg,cocktail_images\16405.jpg,cocktail_images\16405.jpg
15024,Absolutely Cranberry Smash,Ordinary Drink,Alcoholic,Cocktail glass,Stir ingredients together. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,,2016-09-02 11:24:44,"['Absolut Vodka', 'Cranberry juice', 'Ginger ale', 'Ice']",4,4.0,15024.jpg,cocktail_images/15024.jpg,15024.jpg,cocktail_images\15024.jpg,cocktail_images\15024.jpg
178313,Halloween Punch,Punch / Party Drink,Alcoholic,Punch bowl,"Tip the cherry juice, orange peel, chilli, cinnamon sticks, cloves and ginger into a large saucepan. Simmer for 5 mins, then turn off the heat. Leave to cool, then chill for at least 4 hrs, or up to 2 days – the longer you leave it the more intense the flavours. If serving to young children, take the chilli out after a few hours.

When you’re ready to serve, pour the juice into a jug. Serve in glass bottles or glasses and pop a straw in each. If you're adding vodka, do so at this stage. Dangle a fangs sweet from each glass.",https://www.thecocktaildb.com/images/media/drink/7hcgyj1571687671.jpg,Halloween,,"['Cherry Juice', 'Orange Peel', 'Red Chili Flakes', 'Cloves', 'Ginger', 'Vodka']",6,2.0,178313.jpg,cocktail_images/178313.jpg,178313.jpg,cocktail_images\178313.jpg,cocktail_images\178313.jpg
17105,501 Blue,Ordinary Drink,Alcoholic,Collins Glass,Mix equal amounts into a glass with ice.,https://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,,2016-04-28 19:11:37,"['Blue Curacao', 'Blueberry schnapps', 'Vodka', 'Sour mix', '7-Up']",5,2.0,17105.jpg,cocktail_images/17105.jpg,17105.jpg,cocktail_images\17105.jpg,cocktail_images\17105.jpg
12916,Egg Nog - Healthy,Punch / Party Drink,Optional alcohol,Collins Glass,"Whip egg substitute and sugar together, combine with the two kinds of milk, vanilla, and rum. Mix well. Chill over night. Sprinkle with nutmeg. Makes 6 servings.",https://www.thecocktaildb.com/images/media/drink/qxuppv1468875308.jpg,,2016-07-18 21:55:08,"['Egg', 'Sugar', 'Condensed milk', 'Milk', 'Vanilla extract', 'Rum', 'Nutmeg']",7,3.0,12916.jpg,cocktail_images/12916.jpg,12916.jpg,cocktail_images\12916.jpg,cocktail_images\12916.jpg
11991,Queen Elizabeth,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vpqspv1478963339.jpg,,2016-11-12 15:08:59,"['Dry Vermouth', 'Gin', 'Benedictine']",3,1.0,11991.jpg,cocktail_images/11991.jpg,11991.jpg,cocktail_images\11991.jpg,cocktail_images\11991.jpg
11146,Bourbon Sling,Ordinary Drink,Alcoholic,Highball glass,"In a shaker half-filled with ice cubes, combine the sugar, water, lemon juice, and bourbon. Shake well. Strain well. Strain into a highball glass. Garnish with the lemon twist.",https://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,,2017-09-02 16:31:00,"['Sugar', 'Water', 'Lemon juice', 'Bourbon', 'Lemon peel']",5,0.0,11146.jpg,cocktail_images/11146.jpg,11146.jpg,cocktail_images\11146.jpg,cocktail_images\11146.jpg
12772,Iced Coffee Fillip,Coffee / Tea,Alcoholic,Coffee mug,Mix together in a coffee mug and chill before serving.,https://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,,2016-02-03 15:43:43,"['Kahlua', 'Coffee']",2,4.0,12772.jpg,cocktail_images/12772.jpg,12772.jpg,cocktail_images\12772.jpg,cocktail_images\12772.jpg
12746,Nuked Hot Chocolate,Cocoa,Non alcoholic,Coffee mug,"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts.",https://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg,,2017-02-20 15:05:43,"['Cocoa powder', 'Sugar', 'Vanilla extract', 'Milk']",4,3.0,12746.jpg,cocktail_images/12746.jpg,12746.jpg,cocktail_images\12746.jpg,cocktail_images\12746.jpg
16985,Shot-gun,Shot,Alcoholic,Shot glass,Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top.,https://www.thecocktaildb.com/images/media/drink/2j1m881503563583.jpg,,2017-08-24 09:33:03,"['Jim Beam', 'Jack Daniels', 'Wild Turkey']",3,4.0,16985.jpg,cocktail_images/16985.jpg,16985.jpg,cocktail_images\16985.jpg,cocktail_images\16985.jpg
14510,Bailey's Dream Shake,Soft Drink,Alcoholic,Collins glass,Blend ingredients for 30 seconds. Definitely refreshing for a hot summer's day !,https://www.thecocktaildb.com/images/media/drink/qxrvqw1472718959.jpg,,2016-09-01 09:35:59,"['Baileys irish cream', 'Vanilla ice-cream', 'Cream']",3,4.0,14510.jpg,cocktail_images/14510.jpg,14510.jpg,cocktail_images\14510.jpg,cocktail_images\14510.jpg
178320,Banana Cream Pi,Cocktail,Alcoholic,Wine Glass,Serve over ice.,https://www.thecocktaildb.com/images/media/drink/m5p67n1582474609.jpg,,,"['Malibu Rum', 'Banana Liqueur', 'Pineapple Juice']",3,4.0,178320.jpg,cocktail_images/178320.jpg,178320.jpg,cocktail_images\178320.jpg,cocktail_images\178320.jpg
178329,Captain Kidd's Punch,Cocktail,Alcoholic,Collins glass,Mix all ingredients together in a shaker and strain into a collins glass. Use Caribbean dark Rum for a sweeter taste.,https://www.thecocktaildb.com/images/media/drink/d83spj1596017390.jpg,,,"['Rum', 'Lime Juice', 'Egg White', 'Bitters', 'Sugar', 'Nutmeg']",6,3.0,178329.jpg,cocktail_images/178329.jpg,178329.jpg,cocktail_images\178329.jpg,cocktail_images\178329.jpg
17167,Raspberry Cooler,Other / Unknown,Alcoholic,Highball glass,Pour the raspberry vodka and soda into a highball glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/suqyyx1441254346.jpg,,2015-09-03 05:25:46,"['Raspberry vodka', 'Lemon-lime soda', 'Ice']",3,4.0,17167.jpg,cocktail_images/17167.jpg,17167.jpg,cocktail_images\17167.jpg,cocktail_images\17167.jpg
12782,Thai Coffee,Coffee / Tea,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,,2015-09-03 03:23:45,"['Coffee', 'Coriander', 'Cardamom', 'Sugar', 'Whipping cream', 'Ice']",6,3.0,12782.jpg,cocktail_images/12782.jpg,12782.jpg,cocktail_images\12782.jpg,cocktail_images\12782.jpg
12702,Lemouroudji,Other / Unknown,Non alcoholic,Highball Glass,"Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.",https://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg,,2017-02-20 15:15:45,"['Ginger', 'Water', 'Lemon', 'Sugar', 'Cayenne pepper']",5,0.0,12702.jpg,cocktail_images/12702.jpg,12702.jpg,cocktail_images\12702.jpg,cocktail_images\12702.jpg
178348,Winter Paloma,Cocktail,Alcoholic,Highball glass,Everyone’s favourite Paloma gets a delicious Indian makeover. Tequila reposado infused with “Timur Pepper” which has citrusy & grapefruit notes and is grown at the foothills of Himalaya. It also produces a slightly numbing and tingling sensation on your lip when consumed. We have also spiced up the fresh grapefruit juice with the warming spice blend from Himalaya. The combination of all these interesting elements has allowed us to elevate your Paloma sipping experience.,https://www.thecocktaildb.com/images/media/drink/u5f0pz1614007748.jpg,Winter,,"['Tequila', 'Grapefruit Juice', 'Lime Juice', 'Agave Syrup', 'Pepper']",5,4.0,178348.jpg,cocktail_images/178348.jpg,178348.jpg,cocktail_images\178348.jpg,cocktail_images\178348.jpg
12798,Coffee Liqueur,Homemade Liqueur,Alcoholic,Collins Glass,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",https://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg,,2015-09-03 05:17:31,"['Coffee', 'Vanilla extract', 'Sugar', 'Vodka', 'Water']",5,5.0,12798.jpg,cocktail_images/12798.jpg,12798.jpg,cocktail_images\12798.jpg,cocktail_images\12798.jpg
11424,Godmother,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,https://www.thecocktaildb.com/images/media/drink/quksqg1582582597.jpg,"IBA,ContemporaryClassic",2017-09-02 17:16:24,"['Vodka', 'Amaretto']",2,2.0,11424.jpg,cocktail_images/11424.jpg,11424.jpg,cocktail_images\11424.jpg,cocktail_images\11424.jpg
13807,After Five,Shot,Alcoholic,Shot glass,"1. Pour Kahlua into shot glass to about 1/2 full. 2. Using a spoon(inverted), slowly pour in the Peppermint Schnapps until glass is about 3/4 full. Done correctly, the Schnapps will flow under the Kahlua for a clear layer. 3. Again using a spoon, but this time right side up, slowly top off the glass with a layer of Bailey's. Be careful to place the spoon right at the top of the Kahlua layer and to raise it as the glass fills up. Done correctly, this will provide a layer of Bailey's floating over the Kahlua. 4. Toss it down all at once for something like a Peppermint Pattie, WITH A BANG!!! NOTE: Best if all ingredients are chilled",https://www.thecocktaildb.com/images/media/drink/sk3lr91493068595.jpg,,2017-04-24 22:16:35,"['Peppermint schnapps', 'Kahlua', 'Baileys irish cream']",3,4.0,13807.jpg,cocktail_images/13807.jpg,13807.jpg,cocktail_images\13807.jpg,cocktail_images\13807.jpg
11403,Gin And Tonic,Ordinary Drink,Alcoholic,Highball glass,Pour the gin and the tonic water into a highball glass almost filled with ice cubes. Stir well. Garnish with the lime wedge.,https://www.thecocktaildb.com/images/media/drink/k0508k1668422436.jpg,,2016-08-28 18:37:11,"['Gin', 'Tonic water', 'Lime']",3,1.0,11403.jpg,cocktail_images/11403.jpg,11403.jpg,cocktail_images\11403.jpg,cocktail_images\11403.jpg
17836,Acapulco,Ordinary Drink,Alcoholic,Old-fashioned glass,Combine and shake all ingredients (except mint) with ice and strain into an old-fashioned glass over ice cubes. Add the sprig of mint and serve.,https://www.thecocktaildb.com/images/media/drink/il9e0r1582478841.jpg,,2016-09-02 11:26:16,"['Light rum', 'Triple sec', 'Lime juice', 'Sugar', 'Egg white', 'Mint']",6,3.0,17836.jpg,cocktail_images/17836.jpg,17836.jpg,cocktail_images\17836.jpg,cocktail_images\17836.jpg
11419,Gin Swizzle,Ordinary Drink,Alcoholic,Highball glass,"In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda.",https://www.thecocktaildb.com/images/media/drink/sybce31504884026.jpg,,2017-09-08 16:20:26,"['Lime juice', 'Sugar', 'Gin', 'Bitters', 'Club soda']",5,3.0,11419.jpg,cocktail_images/11419.jpg,11419.jpg,cocktail_images\11419.jpg,cocktail_images\11419.jpg
12420,Tuxedo Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,"IBA,Classic",2017-09-02 12:42:31,"['Dry Vermouth', 'Gin', 'Maraschino liqueur', 'Anis', 'Orange bitters', 'Cherry']",6,1.0,12420.jpg,cocktail_images/12420.jpg,12420.jpg,cocktail_images\12420.jpg,cocktail_images\12420.jpg
12186,Shanghai Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/ttyrxr1478820678.jpg,,2016-11-10 23:31:18,"['Light rum', 'Anisette', 'Grenadine', 'Lemon']",4,4.0,12186.jpg,cocktail_images/12186.jpg,12186.jpg,cocktail_images\12186.jpg,cocktail_images\12186.jpg
12670,Fruit Cooler,Other / Unknown,Non alcoholic,Highball Glass,"Toss strawberries with sugar, and let sit overnight in refrigerator. Cut lemon, reserve two slices. Juice the rest. Mix together the lemon juice, strawberries, apple juice, and soda water. Add slices of lemon (decor, really). In glasses, put ice cubes, and a slice of apple. Pour drink in, and serve.",https://www.thecocktaildb.com/images/media/drink/i3tfn31484430499.jpg,,2017-01-14 21:48:19,"['Apple juice', 'Strawberries', 'Sugar', 'Lemon', 'Apple', 'Soda water', 'Ice']",7,3.0,12670.jpg,cocktail_images/12670.jpg,12670.jpg,cocktail_images\12670.jpg,cocktail_images\12670.jpg
178340,Garibaldi Negroni,Cocktail,Alcoholic,Highball glass,Mix together in a shaker and garnish with a simple orange slice. Fill your vitamin C and cocktail fix at the same time!,https://www.thecocktaildb.com/images/media/drink/kb4bjg1604179771.jpg,Orange,,"['Gin', 'Campari', 'Orange Juice', 'Orange Peel']",4,1.0,178340.jpg,cocktail_images/178340.jpg,178340.jpg,cocktail_images\178340.jpg,cocktail_images\178340.jpg
17222,A1,Cocktail,Alcoholic,Cocktail glass,"Pour all ingredients into a cocktail shaker, mix and serve over ice into a chilled glass.",https://www.thecocktaildb.com/images/media/drink/2x8thr1504816928.jpg,,2017-09-07 21:42:09,"['Gin', 'Grand Marnier', 'Lemon Juice', 'Grenadine']",4,1.0,17222.jpg,cocktail_images/17222.jpg,17222.jpg,cocktail_images\17222.jpg,cocktail_images\17222.jpg
13070,Fahrenheit 5000,Shot,Alcoholic,Shot glass,Cover bottom of shot glass with Tabasco Sauce and then fill with half Firewater and half Absolut Peppar.,https://www.thecocktaildb.com/images/media/drink/tysssx1473344692.jpg,,2016-09-08 15:24:52,"['Firewater', 'Absolut Peppar', 'Tabasco sauce']",3,4.0,13070.jpg,cocktail_images/13070.jpg,13070.jpg,cocktail_images\13070.jpg,cocktail_images\13070.jpg
15328,Zorro,Coffee / Tea,Alcoholic,Coffee Mug,add all and pour black coffee and add whipped cream on top.,https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg,,2017-01-28 16:34:43,"['Sambuca', 'Baileys irish cream', 'White Creme de Menthe']",3,4.0,15328.jpg,cocktail_images/15328.jpg,15328.jpg,cocktail_images\15328.jpg,cocktail_images\15328.jpg
13042,Sunny Holiday Punch,Punch / Party Drink,Optional alcohol,Punch bowl,Combine all ingredients in a punch bowl.,https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,,2016-07-19 11:39:18,"['Pineapple juice', 'Club soda', 'Orange juice', 'Lemon', 'Berries', 'Champagne']",6,4.0,13042.jpg,cocktail_images/13042.jpg,13042.jpg,cocktail_images\13042.jpg,cocktail_images\13042.jpg
16984,Radioactive Long Island Iced Tea,Ordinary Drink,Alcoholic,Collins Glass,Pour all ingredients over ice in a very tall glass. Sip cautiously.,https://www.thecocktaildb.com/images/media/drink/rdvqmh1503563512.jpg,,2017-08-24 09:31:52,"['Rum', 'Vodka', 'Tequila', 'Gin', 'Triple sec', 'Chambord raspberry liqueur', 'Midori melon liqueur', 'Malibu rum']",8,1.0,16984.jpg,cocktail_images/16984.jpg,16984.jpg,cocktail_images\16984.jpg,cocktail_images\16984.jpg
11011,After Supper Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/quyxwu1483387610.jpg,,2017-01-02 20:06:50,"['Triple sec', 'Apricot brandy', 'Lemon juice']",3,4.0,11011.jpg,cocktail_images/11011.jpg,11011.jpg,cocktail_images\11011.jpg,cocktail_images\11011.jpg
13194,Damned if you do,Shot,Alcoholic,Shot glass,Pour into shot glass. Put in mouth. Repeat as deemed necessary.,https://www.thecocktaildb.com/images/media/drink/ql7bmx1503565106.jpg,,2017-08-24 09:58:26,"['Whiskey', 'Hot Damn']",2,4.0,13194.jpg,cocktail_images/13194.jpg,13194.jpg,cocktail_images\13194.jpg,cocktail_images\13194.jpg
12450,Victor,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg,,2017-04-23 20:40:16,"['Gin', 'Sweet Vermouth', 'Brandy']",3,1.0,12450.jpg,cocktail_images/12450.jpg,12450.jpg,cocktail_images\12450.jpg,cocktail_images\12450.jpg
